"YEAR","TRIP_ID","SET_ID","BECKET","TRAP","total_count"
2021,86130,4,17,17,14
2021,86130,4,18,18,18
2021,86130,4,19,19,23
2021,86130,4,20,20,10
2021,86130,4,21,21,27
2021,86130,4,22,22,32
2021,86130,4,23,23,6
2021,86130,4,24,24,8
2021,86130,4,25,25,17
2021,86130,5,1,1,110
2021,86130,5,2,2,99
2021,86130,5,3,3,91
2021,86130,5,4,4,108
2021,86130,5,5,5,62
2021,86130,5,6,6,95
2021,86130,5,7,7,44
2021,86130,5,8,8,73
2021,86130,5,9,9,89
2021,86130,5,10,10,86
2021,86130,5,11,11,85
2021,86130,5,12,12,53
2021,86130,5,13,13,63
2021,86130,5,14,14,
2021,86130,5,15,15,84
2021,86130,5,16,16,111
2021,86130,5,17,17,63
2021,86130,5,18,18,18
2021,86130,5,19,19,114
2021,86130,5,20,20,89
2021,86130,5,21,21,99
2021,86130,5,22,22,104
2021,86130,5,23,23,91
2021,86130,5,24,24,97
2021,86130,5,25,25,94
2021,86130,5,26,26,101
2021,86130,6,1,1,26
2021,86130,6,2,2,16
2021,86130,6,3,3,25
2021,86130,6,4,4,7
2021,86130,6,5,5,6
2021,86130,6,6,6,18
2021,86130,6,7,7,9
2021,86130,6,8,8,5
2021,86130,6,9,9,27
2021,86130,6,10,10,10
2021,86130,6,11,11,36
2021,86130,6,12,12,22
2021,86130,6,13,13,25
2021,86130,6,14,14,
2021,86130,6,15,15,16
2021,86130,6,16,16,15
2021,86130,6,17,17,14
2021,86130,6,18,18,15
2021,86130,6,19,19,19
2021,86130,6,20,20,21
2021,86130,6,21,21,15
2021,86130,6,22,22,44
2021,86130,6,23,23,43
2021,86130,6,24,24,28
2021,86130,6,25,25,30
2021,86130,6,26,26,35
2021,86130,7,1,1,2476
2021,86130,7,2,2,
2021,86130,7,3,3,
2021,86130,7,4,4,
2021,86130,7,5,5,
2021,86130,7,6,6,
2021,86130,7,7,7,
2021,86130,7,8,8,
2021,86130,7,9,9,
2021,86130,7,10,10,
2021,86130,7,11,11,
2021,86130,7,12,12,
2021,86130,7,13,13,
2021,86130,7,14,14,
2021,86130,7,15,15,
2021,86130,7,16,16,
2021,86130,7,17,17,
2021,86130,7,18,18,
2021,86130,7,19,19,
2021,86130,7,20,20,
2021,86130,7,21,21,
2021,86130,7,22,22,
2021,86130,7,23,23,
2021,86130,7,24,24,
2021,86130,7,25,25,
2021,86130,7,26,26,
2021,86130,7,27,27,
2021,86130,7,28,28,
2021,86130,7,29,29,
2021,86130,7,30,30,
2021,86130,7,31,31,
2021,86130,7,32,32,
2021,86130,7,33,33,
2021,86130,7,34,34,
2021,86130,7,35,35,
2021,86130,7,36,36,
2021,86130,7,37,37,
2021,86130,7,38,38,
2021,86130,7,39,39,
2021,86130,7,40,40,
2021,86130,7,41,41,
2021,86130,7,42,42,
2021,86130,7,43,43,
2021,86130,7,44,44,
2021,86130,7,45,45,
2021,86130,7,46,46,
2021,86130,7,47,47,
2021,86130,7,48,48,
2021,86130,7,49,49,
2021,86130,7,50,50,
2021,86130,7,51,51,
2021,86130,7,52,52,
2021,86130,7,53,53,
2021,86130,7,54,54,
2021,86130,7,55,55,
2021,86130,7,56,56,
2021,86130,7,57,57,
2021,86130,7,58,58,
2021,86130,7,59,59,
2021,86130,8,1,1,16
2021,86130,8,2,2,49
2021,86130,8,3,3,23
2021,86130,8,4,4,32
2021,86130,8,5,5,24
2021,86130,8,6,6,34
2021,86130,8,7,7,50
2021,86130,8,8,8,35
2021,86130,8,9,9,45
2021,86130,8,10,10,46
2021,86130,8,11,11,23
2021,86130,8,12,12,10
2021,86130,8,13,13,22
2021,86130,8,14,14,2
2021,86130,8,15,15,56
2021,86130,8,16,16,41
2021,86130,8,17,17,35
2021,86130,8,18,18,36
2021,86130,8,19,19,18
2021,86130,8,20,20,40
2021,86130,8,21,21,3
2021,86130,8,22,22,16
2021,86130,8,23,23,9
2021,86130,8,24,24,47
2021,86130,8,25,25,15
2021,86130,9,1,1,35
2021,86130,9,2,2,60
2021,86130,9,3,3,71
2021,86130,9,4,4,46
2021,86130,9,5,5,47
2021,86130,9,6,6,38
2021,86130,9,7,7,43
2021,86130,9,8,8,47
2021,86130,9,9,9,34
2021,86130,9,10,10,29
2021,86130,9,11,11,11
2021,86130,9,12,12,19
2021,86130,9,13,13,56
2021,86130,9,14,14,32
2021,86130,9,15,15,52
2021,86130,9,16,16,29
2021,86130,9,17,17,52
2021,86130,9,18,18,68
2021,86130,9,19,19,38
2021,86130,9,20,20,34
2021,86130,9,21,21,8
2021,86130,9,22,22,22
2021,86130,9,23,23,26
2021,86130,9,24,24,29
2021,86130,9,25,25,12
2021,86130,10,1,1,10
2021,86130,10,2,2,8
2021,86130,10,3,3,7
2021,86130,10,4,4,4
2021,86130,10,5,5,6
2021,86130,10,6,6,4
2021,86130,10,7,7,5
2021,86130,10,8,8,11
2021,86130,10,9,9,11
2021,86130,10,10,10,4
2021,86130,10,11,11,13
2021,86130,10,12,12,13
2021,86130,10,13,13,16
2021,86130,10,14,14,13
2021,86130,10,15,15,11
2021,86130,10,16,16,19
2021,86130,10,17,17,22
2021,86130,10,18,18,16
2021,86130,10,19,19,17
2021,86130,10,20,20,29
2021,86130,10,21,21,3
2021,86130,10,22,22,3
2021,86130,10,23,23,4
2021,86130,10,24,24,19
2021,86130,10,25,25,16
2021,86130,11,1,1,22
2021,86130,11,2,2,23
2021,86130,11,3,3,29
2021,86130,11,4,4,16
2021,86130,11,5,5,33
2021,86130,11,6,6,24
2021,86130,11,7,7,15
2021,86130,11,8,8,39
2021,86130,11,9,9,33
2021,86130,11,10,10,25
2021,86130,11,11,11,32
2021,86130,11,12,12,28
2021,86130,11,13,13,22
2021,86130,11,14,14,
2021,86130,11,15,15,39
2021,86130,11,16,16,30
2021,86130,11,17,17,23
2021,86130,11,18,18,24
2021,86130,11,19,19,31
2021,86130,11,20,20,45
2021,86130,11,21,21,39
2021,86130,11,22,22,39
2021,86130,11,23,23,47
2021,86130,11,24,24,47
2021,86130,11,25,25,23
2021,86130,11,26,26,33
2021,86130,12,1,1,19
2021,86130,12,2,2,17
2021,86130,12,3,3,20
2021,86130,12,4,4,36
2021,86130,12,5,5,30
2021,86130,12,6,6,37
2021,86130,12,7,7,63
2021,86130,12,8,8,55
2021,86130,12,9,9,30
2021,86130,12,10,10,69
2021,86130,12,11,11,32
2021,86130,12,12,12,25
2021,86130,12,13,13,58
2021,86130,12,14,14,
2021,86130,12,15,15,49
2021,86130,12,16,16,35
2021,86130,12,17,17,28
2021,86130,12,18,18,21
2021,86130,12,19,19,18
2021,86130,12,20,20,48
2021,86130,12,21,21,21
2021,86130,12,22,22,52
2021,86130,12,23,23,32
2021,86130,12,24,24,21
2021,86130,12,25,25,7
2021,86130,12,26,26,2
2021,86130,13,1,1,42
2021,86130,13,2,2,32
2021,86130,13,3,3,29
2021,86130,13,4,4,39
2021,86130,13,5,5,55
2021,86130,13,6,6,50
2021,86130,13,7,7,21
2021,86130,13,8,8,41
2021,86130,13,9,9,35
2021,86130,13,10,10,22
2021,86130,13,11,11,35
2021,86130,13,12,12,49
2021,86130,13,13,13,31
2021,86130,13,14,14,
2021,86130,13,15,15,29
2021,86130,13,16,16,27
2021,86130,13,17,17,14
2021,86130,13,18,18,27
2021,86130,13,19,19,23
2021,86130,13,20,20,30
2021,86130,13,21,21,14
2021,86130,13,22,22,33
2021,86130,13,23,23,27
2021,86130,13,24,24,23
2021,86130,13,25,25,18
2021,86130,13,26,26,22
2021,86130,14,1,1,618
2021,86130,14,2,2,
2021,86130,14,3,3,20
2021,86130,14,4,4,19
2021,86130,14,5,5,1
2021,86130,14,6,6,18
2021,86130,14,7,7,14
2021,86130,14,8,8,19
2021,86130,14,9,9,14
2021,86130,14,10,10,19
2021,86130,14,11,11,20
2021,86130,14,12,12,15
2021,86130,14,13,13,15
2021,86130,14,14,14,18
2021,86130,14,15,15,20
2021,86130,14,16,16,22
2021,86130,14,17,17,24
2021,86130,14,18,18,14
2021,86130,14,19,19,25
2021,86130,14,20,20,24
2021,86130,14,21,21,12
2021,86130,14,22,22,9
2021,86130,14,23,23,19
2021,86130,14,24,24,14
2021,86130,14,25,25,19
2021,86130,14,26,26,21
2021,86130,14,27,27,11
2021,86130,14,28,28,20
2021,86130,14,29,29,14
2021,86130,14,30,30,
2021,86130,14,31,31,26
2021,86130,14,32,32,20
2021,86130,14,33,33,21
2021,86130,14,34,34,25
2021,86130,14,35,35,23
2021,86130,14,36,36,25
2021,86130,14,37,37,25
2021,86130,14,38,38,21
2021,86130,14,39,39,25
2021,86130,14,40,40,24
2021,86130,14,41,41,27
2021,86130,14,42,42,18
2021,86130,14,43,43,51
2021,86130,14,44,44,25
2021,86130,14,45,45,33
2021,86130,14,46,46,26
2021,86130,14,47,47,34
2021,86130,14,48,48,26
2021,86130,14,49,49,35
2021,86130,14,50,50,20
2021,86130,14,51,51,27
2021,86130,14,52,52,26
2021,86130,14,53,53,35
2021,86130,14,54,54,16
2021,86130,14,55,55,1
2021,86130,14,56,56,27
2021,86130,14,57,57,4
2021,86130,14,58,58,12
2021,86130,14,59,59,
2021,86130,14,60,60,105
2021,86130,15,1,1,6
2021,86130,15,2,2,1
2021,86130,15,3,3,4
2021,86130,15,4,4,13
2021,86130,15,5,5,10
2021,86130,15,6,6,1
2021,86130,15,7,7,
2021,86130,15,8,8,
2021,86130,15,9,9,12
2021,86130,15,10,10,11
2021,86130,15,11,11,27
2021,86130,15,12,12,
2021,86130,15,13,13,2
2021,86130,15,14,14,22
2021,86130,15,15,15,6
2021,86130,15,16,16,
2021,86130,15,17,17,1
2021,86130,15,18,18,
2021,86130,15,19,19,2
2021,86130,15,20,20,22
2021,86130,15,21,21,34
2021,86130,15,22,22,29
2021,86130,15,23,23,39
2021,86130,15,24,24,19
2021,86130,15,25,25,43
2021,86130,16,1,1,36
2021,86130,16,2,2,65
2021,86130,16,3,3,31
2021,86130,16,4,4,34
2021,86130,16,5,5,19
2021,86130,16,6,6,28
2021,86130,16,7,7,32
2021,86130,16,8,8,33
2021,86130,16,9,9,23
2021,86130,16,10,10,40
2021,86130,16,11,11,40
2021,86130,16,12,12,25
2021,86130,16,13,13,23
2021,86130,16,14,14,42
2021,86130,16,15,15,8
2021,86130,16,16,16,38
2021,86130,16,17,17,25
2021,86130,16,18,18,13
2021,86130,16,19,19,4
2021,86130,16,20,20,56
2021,86130,16,21,21,29
2021,86130,16,22,22,37
2021,86130,16,23,23,20
2021,86130,16,24,24,6
2021,86130,16,25,25,9
2021,86130,17,1,1,4
2021,86130,17,2,2,13
2021,86130,17,3,3,8
2021,86130,17,4,4,3
2021,86130,17,5,5,13
2021,86130,17,6,6,1
2021,86130,17,7,7,
2021,86130,17,8,8,
2021,86130,17,9,9,
2021,86130,17,10,10,5
2021,86130,17,11,11,
2021,86130,17,12,12,1
2021,86130,17,13,13,5
2021,86130,17,14,14,
2021,86130,17,15,15,
2021,86130,17,16,16,9
2021,86130,17,17,17,1
2021,86130,17,18,18,1
2021,86130,17,19,19,10
2021,86130,17,20,20,4
2021,86130,17,21,21,
2021,86130,17,22,22,9
2021,86130,17,23,23,
2021,86130,17,24,24,8
2021,86130,17,25,25,7
2021,86130,18,1,1,16
2021,86130,18,2,2,16
2021,86130,18,3,3,7
2021,86130,18,4,4,9
2021,86130,18,5,5,13
2021,86130,18,6,6,1
2021,86130,18,7,7,10
2021,86130,18,8,8,1
2021,86130,18,9,9,7
2021,86130,18,10,10,13
2021,86130,18,11,11,9
2021,86130,18,12,12,7
2021,86130,18,13,13,5
2021,86130,18,14,14,11
2021,86130,18,15,15,2
2021,86130,18,16,16,16
2021,86130,18,17,17,11
2021,86130,18,18,18,3
2021,86130,18,19,19,20
2021,86130,18,20,20,17
2021,86130,18,21,21,13
2021,86130,18,22,22,26
2021,86130,18,23,23,18
2021,86130,18,24,24,30
2021,86130,18,25,25,31
2021,86130,19,1,1,85
2021,86130,19,2,2,9
2021,86130,19,3,3,40
2021,86130,19,4,4,4
2021,86130,19,5,5,10
2021,86130,19,6,6,31
2021,86130,19,7,7,14
2021,86130,19,8,8,31
2021,86130,19,9,9,46
2021,86130,19,10,10,18
2021,86130,19,11,11,12
2021,86130,19,12,12,15
2021,86130,19,13,13,4
2021,86130,19,14,14,
2021,86130,19,15,15,6
2021,86130,19,16,16,1
2021,86130,19,17,17,1
2021,86130,19,18,18,3
2021,86130,19,19,19,1
2021,86130,19,20,20,
2021,86130,19,21,21,2
2021,86130,19,22,22,
2021,86130,19,23,23,
2021,86130,19,24,24,1
2021,86130,19,25,25,52
2021,86130,19,26,26,11
2021,86130,20,1,1,3
2021,86130,20,2,2,1
2021,86130,20,3,3,1
2021,86130,20,4,4,3
2021,86130,20,5,5,10
2021,86130,20,6,6,14
2021,86130,20,7,7,3
2021,86130,20,8,8,23
2021,86130,20,9,9,15
2021,86130,20,10,10,22
2021,86130,20,11,11,
2021,86130,20,12,12,
2021,86130,20,13,13,15
2021,86130,20,14,14,
2021,86130,20,15,15,
2021,86130,20,16,16,16
2021,86130,20,17,17,
2021,86130,20,18,18,1
2021,86130,20,19,19,1
2021,86130,20,20,20,5
2021,86130,20,21,21,2
2021,86130,20,22,22,
2021,86130,20,23,23,
2021,86130,20,24,24,
2021,86130,20,25,25,1
2021,86130,20,26,26,1
2021,86130,21,1,1,4
2021,86130,21,2,2,20
2021,86130,21,3,3,10
2021,86130,21,4,4,25
2021,86130,21,5,5,23
2021,86130,21,6,6,26
2021,86130,21,7,7,39
2021,86130,21,8,8,32
2021,86130,21,9,9,26
2021,86130,21,10,10,30
2021,86130,21,11,11,27
2021,86130,21,12,12,21
2021,86130,21,13,13,44
2021,86130,21,14,14,31
2021,86130,21,15,15,37
2021,86130,21,16,16,36
2021,86130,21,17,17,41
2021,86130,21,18,18,36
2021,86130,21,19,19,30
2021,86130,21,20,20,30
2021,86130,21,21,21,31
2021,86130,21,22,22,36
2021,86130,21,23,23,40
2021,86130,21,24,24,41
2021,86130,21,25,25,25
2021,86130,22,1,1,28
2021,86130,22,2,2,13
2021,86130,22,3,3,
2021,86130,22,4,4,32
2021,86130,22,5,5,5
2021,86130,22,6,6,10
2021,86130,22,7,7,14
2021,86130,22,8,8,
2021,86130,22,9,9,24
2021,86130,22,10,10,
2021,86130,22,11,11,
2021,86130,22,12,12,
2021,86130,22,13,13,
2021,86130,22,14,14,4
2021,86130,22,15,15,
2021,86130,22,16,16,14
2021,86130,22,17,17,3
2021,86130,22,18,18,6
2021,86130,22,19,19,2
2021,86130,22,20,20,10
2021,86130,22,21,21,
2021,86130,22,22,22,
2021,86130,22,23,23,16
2021,86130,22,24,24,15
2021,86130,22,25,25,1
2021,86130,23,1,1,1
2021,86130,23,2,2,9
2021,86130,23,3,3,1
2021,86130,23,4,4,1
2021,86130,23,5,5,8
2021,86130,23,6,6,2
2021,86130,23,7,7,1
2021,86130,23,8,8,3
2021,86130,23,9,9,4
2021,86130,23,10,10,4
2021,86130,23,11,11,10
2021,86130,23,12,12,4
2021,86130,23,13,13,9
2021,86130,23,14,14,3
2021,86130,23,15,15,4
2021,86130,23,16,16,8
2021,86130,23,17,17,8
2021,86130,23,18,18,2
2021,86130,23,19,19,
2021,86130,23,20,20,1
2021,86130,23,21,21,5
2021,86130,23,22,22,
2021,86130,23,23,23,
2021,86130,23,24,24,7
2021,86130,23,25,25,7
2021,86130,24,1,1,12
2021,86130,24,2,2,20
2021,86130,24,3,3,15
2021,86130,24,4,4,11
2021,86130,24,5,5,27
2021,86130,24,6,6,23
2021,86130,24,7,7,30
2021,86130,24,8,8,19
2021,86130,24,9,9,41
2021,86130,24,10,10,31
2021,86130,24,11,11,43
2021,86130,24,12,12,37
2021,86130,24,13,13,32
2021,86130,24,14,14,40
2021,86130,24,15,15,37
2021,86130,24,16,16,30
2021,86130,24,17,17,34
2021,86130,24,18,18,26
2021,86130,24,19,19,49
2021,86130,24,20,20,26
2021,86130,24,21,21,32
2021,86130,24,22,22,22
2021,86130,24,23,23,57
2021,86130,24,24,24,35
2021,86130,24,25,25,26
2021,86130,25,1,1,66
2021,86130,25,2,2,66
2021,86130,25,3,3,30
2021,86130,25,4,4,43
2021,86130,25,5,5,28
2021,86130,25,6,6,44
2021,86130,25,7,7,48
2021,86130,25,8,8,30
2021,86130,25,9,9,65
2021,86130,25,10,10,81
2021,86130,25,11,11,45
2021,86130,25,12,12,67
2021,86130,25,13,13,67
2021,86130,25,14,14,
2021,86130,25,15,15,56
2021,86130,25,16,16,56
2021,86130,25,17,17,34
2021,86130,25,18,18,54
2021,86130,25,19,19,22
2021,86130,25,20,20,74
2021,86130,25,21,21,48
2021,86130,25,22,22,54
2021,86130,25,23,23,58
2021,86130,25,24,24,11
2021,86130,25,25,25,22
2021,86130,25,26,26,50
2021,86130,26,1,1,33
2021,86130,26,2,2,26
2021,86130,26,3,3,23
2021,86130,26,4,4,71
2021,86130,26,5,5,24
2021,86130,26,6,6,32
2021,86130,26,7,7,43
2021,86130,26,8,8,26
2021,86130,26,9,9,43
2021,86130,26,10,10,59
2021,86130,26,11,11,50
2021,86130,26,12,12,38
2021,86130,26,13,13,54
2021,86130,26,14,14,
2021,86130,26,15,15,41
2021,86130,26,16,16,40
2021,86130,26,17,17,33
2021,86130,26,18,18,31
2021,86130,26,19,19,33
2021,86130,26,20,20,42
2021,86130,26,21,21,45
2021,86130,26,22,22,44
2021,86130,26,23,23,26
2021,86130,26,24,24,59
2021,86130,26,25,25,32
2021,86130,26,26,26,12
2021,86130,27,1,1,797
2021,86130,27,2,2,24
2021,86130,27,3,3,18
2021,86130,27,4,4,70
2021,86130,27,5,5,
2021,86130,27,6,6,14
2021,86130,27,7,7,9
2021,86130,27,8,8,25
2021,86130,27,9,9,20
2021,86130,27,10,10,14
2021,86130,27,11,11,13
2021,86130,27,12,12,26
2021,86130,27,13,13,10
2021,86130,27,14,14,21
2021,86130,27,15,15,12
2021,86130,27,16,16,37
2021,86130,27,17,17,29
2021,86130,27,18,18,31
2021,86130,27,19,19,30
2021,86130,27,20,20,35
2021,86130,27,21,21,33
2021,86130,27,22,22,21
2021,86130,27,23,23,26
2021,86130,27,24,24,24
2021,86130,27,25,25,28
2021,86130,27,26,26,21
2021,86130,27,27,27,16
2021,86130,27,28,28,15
2021,86130,27,29,29,40
2021,86130,27,30,30,
2021,86130,27,31,31,15
2021,86130,27,32,32,28
2021,86130,27,33,33,16
2021,86130,27,34,34,17
2021,86130,27,35,35,28
2021,86130,27,36,36,18
2021,86130,27,37,37,22
2021,86130,27,38,38,18
2021,86130,27,39,39,23
2021,86130,27,40,40,15
2021,86130,27,41,41,6
2021,86130,27,42,42,6
2021,86130,27,43,43,4
2021,86130,27,44,44,21
2021,86130,27,45,45,11
2021,86130,27,46,46,18
2021,86130,27,47,47,3
2021,86130,27,48,48,15
2021,86130,27,49,49,12
2021,86130,27,50,50,31
2021,86130,27,51,51,
2021,86130,27,52,52,40
2021,86130,27,53,53,21
2021,86130,27,54,54,23
2021,86130,27,55,55,22
2021,86130,28,1,1,12
2021,86130,28,2,2,24
2021,86130,28,3,3,9
2021,86130,28,4,4,18
2021,86130,28,5,5,15
2021,86130,28,6,6,12
2021,86130,28,7,7,3
2021,86130,28,8,8,10
2021,86130,28,9,9,60
2021,86130,28,10,10,11
2021,86130,28,11,11,37
2021,86130,28,12,12,16
2021,86130,28,13,13,29
2021,86130,28,14,14,26
2021,86130,28,15,15,14
2021,86130,28,16,16,2
2021,86130,28,17,17,17
2021,86130,28,18,18,6
2021,86130,28,19,19,4
2021,86130,28,20,20,29
2021,86130,28,21,21,23
2021,86130,28,22,22,24
2021,86130,28,23,23,46
2021,86130,28,24,24,13
2021,86130,28,25,25,33
2021,86130,29,1,1,13
2021,86130,29,2,2,21
2021,86130,29,3,3,
2021,86130,29,4,4,26
2021,86130,29,5,5,
2021,86130,29,6,6,55
2021,86130,29,7,7,36
2021,86130,29,8,8,30
2021,86130,29,9,9,24
2021,86130,29,10,10,25
2021,86130,29,11,11,14
2021,86130,29,12,12,27
2021,86130,29,13,13,11
2021,86130,29,14,14,14
2021,86130,29,15,15,13
2021,86130,29,16,16,6
2021,86130,29,17,17,21
2021,86130,29,18,18,11
2021,86130,29,19,19,4
2021,86130,29,20,20,12
2021,86130,29,21,21,25
2021,86130,29,22,22,12
2021,86130,29,23,23,7
2021,86130,29,24,24,21
2021,86130,29,25,25,13
2021,86130,30,1,1,21
2021,86130,30,2,2,27
2021,86130,30,3,3,44
2021,86130,30,4,4,9
2021,86130,30,5,5,11
2021,86130,30,6,6,16
2021,86130,30,7,7,11
2021,86130,30,8,8,13
2021,86130,30,9,9,14
2021,86130,30,10,10,12
2021,86130,30,11,11,14
2021,86130,30,12,12,17
2021,86130,30,13,13,33
2021,86130,30,14,14,5
2021,86130,30,15,15,27
2021,86130,30,16,16,13
2021,86130,30,17,17,13
2021,86130,30,18,18,7
2021,86130,30,19,19,8
2021,86130,30,20,20,14
2021,86130,30,21,21,34
2021,86130,30,22,22,23
2021,86130,30,23,23,15
2021,86130,30,24,24,27
2021,86130,30,25,25,13
2021,86130,31,1,1,16
2021,86130,31,2,2,22
2021,86130,31,3,3,17
2021,86130,31,4,4,21
2021,86130,31,5,5,21
2021,86130,31,6,6,20
2021,86130,31,7,7,26
2021,86130,31,8,8,27
2021,86130,31,9,9,17
2021,86130,31,10,10,29
2021,86130,31,11,11,12
2021,86130,31,12,12,29
2021,86130,31,13,13,13
2021,86130,31,14,14,
2021,86130,31,15,15,16
2021,86130,31,16,16,23
2021,86130,31,17,17,25
2021,86130,31,18,18,37
2021,86130,31,19,19,22
2021,86130,31,20,20,22
2021,86130,31,21,21,23
2021,86130,31,22,22,2
2021,86130,31,23,23,18
2021,86130,31,24,24,10
2021,86130,31,25,25,19
2021,86130,31,26,26,8
2021,86130,32,1,1,21
2021,86130,32,2,2,23
2021,86130,32,3,3,24
2021,86130,32,4,4,55
2021,86130,32,5,5,67
2021,86130,32,6,6,48
2021,86130,32,7,7,44
2021,86130,32,8,8,22
2021,86130,32,9,9,41
2021,86130,32,10,10,20
2021,86130,32,11,11,25
2021,86130,32,12,12,23
2021,86130,32,13,13,10
2021,86130,32,14,14,
2021,86130,32,15,15,38
2021,86130,32,16,16,25
2021,86130,32,17,17,26
2021,86130,32,18,18,9
2021,86130,32,19,19,11
2021,86130,32,20,20,12
2021,86130,32,21,21,6
2021,86130,32,22,22,16
2021,86130,32,23,23,15
2021,86130,32,24,24,15
2021,86130,32,25,25,21
2021,86130,32,26,26,15
2021,86130,33,1,1,27
2021,86130,33,2,2,32
2021,86130,33,3,3,44
2021,86130,33,4,4,23
2021,86130,33,5,5,62
2021,86130,33,6,6,53
2021,86130,33,7,7,40
2021,86130,33,8,8,72
2021,86130,33,9,9,37
2021,86130,33,10,10,55
2021,86130,33,11,11,46
2021,86130,33,12,12,39
2021,86130,33,13,13,32
2021,86130,33,14,14,
2021,86130,33,15,15,55
2021,86130,33,16,16,16
2021,86130,33,17,17,50
2021,86130,33,18,18,66
2021,86130,33,19,19,32
2021,86130,33,20,20,28
2021,86130,33,21,21,25
2021,86130,33,22,22,29
2021,86130,33,23,23,24
2021,86130,33,24,24,16
2021,86130,33,25,25,45
2021,86130,33,26,26,32
2021,86130,34,1,1,21
2021,86130,34,2,2,5
2021,86130,34,3,3,27
2021,86130,34,4,4,44
2021,86130,34,5,5,38
2021,86130,34,6,6,46
2021,86130,34,7,7,23
2021,86130,34,8,8,39
2021,86130,34,9,9,27
2021,86130,34,10,10,11
2021,86130,34,11,11,26
2021,86130,34,12,12,22
2021,86130,34,13,13,16
2021,86130,34,14,14,19
2021,86130,34,15,15,15
2021,86130,34,16,16,18
2021,86130,34,17,17,9
2021,86130,34,18,18,2
2021,86130,34,19,19,11
2021,86130,34,20,20,11
2021,86130,34,21,21,4
2021,86130,34,22,22,9
2021,86130,34,23,23,11
2021,86130,34,24,24,8
2021,86130,34,25,25,6
2021,86130,35,1,1,7
2021,86130,35,2,2,
2021,86130,35,3,3,
2021,86130,35,4,4,8
2021,86130,35,5,5,12
2021,86130,35,6,6,8
2021,86130,35,7,7,1
2021,86130,35,8,8,
2021,86130,35,9,9,26
2021,86130,35,10,10,25
2021,86130,35,11,11,
2021,86130,35,12,12,
2021,86130,35,13,13,3
2021,86130,35,14,14,1
2021,86130,35,15,15,7
2021,86130,35,16,16,20
2021,86130,35,17,17,
2021,86130,35,18,18,
2021,86130,35,19,19,14
2021,86130,35,20,20,2
2021,86130,35,21,21,7
2021,86130,35,22,22,6
2021,86130,35,23,23,7
2021,86130,35,24,24,7
2021,86130,35,25,25,15
2021,86130,36,1,1,14
2021,86130,36,2,2,3
2021,86130,36,3,3,12
2021,86130,36,4,4,6
2021,86130,36,5,5,5
2021,86130,36,6,6,19
2021,86130,36,7,7,4
2021,86130,36,8,8,9
2021,86130,36,9,9,2
2021,86130,36,10,10,12
2021,86130,36,11,11,9
2021,86130,36,12,12,22
2021,86130,36,13,13,2
2021,86130,36,14,14,1
2021,86130,36,15,15,
2021,86130,36,16,16,6
2021,86130,36,17,17,13
